fecha_evento,producto_canonico,proveedor_candidato,year,month,transport_bucket_origin,no_raw_subreason_x,v2_row_count,transport_source_kind,transport_imputed_flag,transport_days_gap,transport_lookahead_flag,source_date_for_transport,no_raw_subreason_y
2022-02-07,PRODUCT_002,SUPPLIER_018,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_002,SUPPLIER_004,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_002,SUPPLIER_033,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_002,SUPPLIER_053,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_002,SUPPLIER_013,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_001,SUPPLIER_050,2018,2,exact_raw_match,,4,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_001,SUPPLIER_020,2018,2,exact_raw_match,,4,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_001,SUPPLIER_013,2018,2,exact_raw_match,,4,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_001,SUPPLIER_009,2018,2,exact_raw_match,,4,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_001,SUPPLIER_054,2018,2,exact_raw_match,,4,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_001,SUPPLIER_004,2018,2,exact_raw_match,,4,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_001,SUPPLIER_018,2018,2,exact_raw_match,,4,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_001,SUPPLIER_003,2018,2,exact_raw_match,,4,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_001,SUPPLIER_033,2018,2,exact_raw_match,,4,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_001,SUPPLIER_001,2018,2,no_raw_source,same_date_product_other_provider_only,4,missing,0,,0,2022-02-07,same_date_product_other_provider_only
2022-02-07,PRODUCT_001,SUPPLIER_053,2018,2,exact_raw_match,,4,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_001,SUPPLIER_049,2018,2,no_raw_source,same_date_product_other_provider_only,4,missing,0,,0,2022-02-07,same_date_product_other_provider_only
2023-02-13,PRODUCT_001,SUPPLIER_019,2019,2,exact_raw_match,,1,raw_explicit,0,,0,2023-02-13,
2023-02-13,PRODUCT_001,SUPPLIER_050,2019,2,exact_raw_match,,1,raw_explicit,0,,0,2023-02-13,
2023-02-13,PRODUCT_001,SUPPLIER_020,2019,2,exact_raw_match,,1,raw_explicit,0,,0,2023-02-13,
2023-02-13,PRODUCT_001,SUPPLIER_035,2019,2,exact_raw_match,,1,raw_explicit,0,,0,2023-02-13,
2023-02-13,PRODUCT_001,SUPPLIER_058,2019,2,exact_raw_match,,1,raw_explicit,0,,0,2023-02-13,
2023-02-13,PRODUCT_001,SUPPLIER_018,2019,2,no_raw_source,same_date_product_other_provider_only,1,missing,0,,0,2023-02-13,same_date_product_other_provider_only
2023-02-13,PRODUCT_001,SUPPLIER_003,2019,2,exact_raw_match,,1,raw_explicit,0,,0,2023-02-13,
2023-02-13,PRODUCT_001,SUPPLIER_001,2019,2,no_raw_source,same_date_product_other_provider_only,1,missing,0,,0,2023-02-13,same_date_product_other_provider_only
2023-02-13,PRODUCT_001,SUPPLIER_009,2019,2,exact_raw_match,,1,raw_explicit,0,,0,2023-02-13,
2023-02-13,PRODUCT_001,SUPPLIER_033,2019,2,exact_raw_match,,1,raw_explicit,0,,0,2023-02-13,
2023-02-13,PRODUCT_001,SUPPLIER_054,2019,2,exact_raw_match,,1,raw_explicit,0,,0,2023-02-13,
2023-02-13,PRODUCT_001,SUPPLIER_004,2019,2,exact_raw_match,,1,raw_explicit,0,,0,2023-02-13,
2024-02-20,PRODUCT_002,SUPPLIER_010,2020,2,exact_raw_match,,4,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_002,SUPPLIER_024,2020,2,exact_raw_match,,4,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_002,SUPPLIER_009,2020,2,exact_raw_match,,4,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_002,SUPPLIER_020,2020,2,exact_raw_match,,4,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_002,SUPPLIER_054,2020,2,exact_raw_match,,4,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_002,SUPPLIER_019,2020,2,exact_raw_match,,4,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_002,SUPPLIER_050,2020,2,exact_raw_match,,4,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_002,SUPPLIER_033,2020,2,exact_raw_match,,4,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_002,SUPPLIER_004,2020,2,exact_raw_match,,4,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_002,SUPPLIER_003,2020,2,exact_raw_match,,4,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_002,SUPPLIER_035,2020,2,exact_raw_match,,4,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_002,SUPPLIER_058,2020,2,exact_raw_match,,4,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_001,SUPPLIER_010,2020,2,exact_raw_match,,1,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_001,SUPPLIER_009,2020,2,exact_raw_match,,1,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_001,SUPPLIER_020,2020,2,exact_raw_match,,1,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_001,SUPPLIER_054,2020,2,exact_raw_match,,1,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_001,SUPPLIER_019,2020,2,exact_raw_match,,1,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_001,SUPPLIER_024,2020,2,exact_raw_match,,1,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_001,SUPPLIER_050,2020,2,exact_raw_match,,1,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_001,SUPPLIER_058,2020,2,exact_raw_match,,1,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_001,SUPPLIER_033,2020,2,exact_raw_match,,1,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_001,SUPPLIER_003,2020,2,exact_raw_match,,1,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_001,SUPPLIER_035,2020,2,exact_raw_match,,1,raw_explicit,0,,0,2024-02-20,
2024-02-20,PRODUCT_001,SUPPLIER_004,2020,2,exact_raw_match,,1,raw_explicit,0,,0,2024-02-20,
2026-02-23,PRODUCT_002,SUPPLIER_020,2022,2,exact_raw_match,,2,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_002,SUPPLIER_009,2022,2,exact_raw_match,,2,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_002,SUPPLIER_059,2022,2,exact_raw_match,,2,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_002,SUPPLIER_058,2022,2,exact_raw_match,,2,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_002,SUPPLIER_019,2022,2,exact_raw_match,,2,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_002,SUPPLIER_034,2022,2,exact_raw_match,,2,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_002,SUPPLIER_041,2022,2,exact_raw_match,,2,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_002,SUPPLIER_050,2022,2,exact_raw_match,,2,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_002,SUPPLIER_054,2022,2,exact_raw_match,,2,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_002,SUPPLIER_039,2022,2,exact_raw_match,,2,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_002,SUPPLIER_044,2022,2,exact_raw_match,,2,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_003,SUPPLIER_009,2022,2,exact_raw_match,,10,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_003,SUPPLIER_058,2022,2,exact_raw_match,,10,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_003,SUPPLIER_020,2022,2,exact_raw_match,,10,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_003,SUPPLIER_019,2022,2,exact_raw_match,,10,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_003,SUPPLIER_050,2022,2,exact_raw_match,,10,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_003,SUPPLIER_041,2022,2,exact_raw_match,,10,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_003,SUPPLIER_039,2022,2,exact_raw_match,,10,raw_explicit,0,,0,2026-02-23,
2026-02-23,PRODUCT_003,SUPPLIER_044,2022,2,exact_raw_match,,10,raw_explicit,0,,0,2026-02-23,
2028-02-08,PRODUCT_005,SUPPLIER_009,2024,2,exact_raw_match,,2,raw_explicit,0,,0,2028-02-08,
2028-02-08,PRODUCT_005,SUPPLIER_058,2024,2,exact_raw_match,,2,raw_explicit,0,,0,2028-02-08,
2028-02-08,PRODUCT_005,SUPPLIER_050,2024,2,exact_raw_match,,2,raw_explicit,0,,0,2028-02-08,
2028-02-08,PRODUCT_005,SUPPLIER_019,2024,2,exact_raw_match,,2,raw_explicit,0,,0,2028-02-08,
2022-02-07,PRODUCT_003,SUPPLIER_009,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_003,SUPPLIER_050,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_003,SUPPLIER_020,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_003,SUPPLIER_054,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_003,SUPPLIER_001,2018,2,no_raw_source,same_date_product_other_provider_only,8,missing,0,,0,2022-02-07,same_date_product_other_provider_only
2022-02-07,PRODUCT_003,SUPPLIER_049,2018,2,no_raw_source,same_date_product_other_provider_only,8,missing,0,,0,2022-02-07,same_date_product_other_provider_only
2022-02-07,PRODUCT_003,SUPPLIER_018,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_003,SUPPLIER_003,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_003,SUPPLIER_013,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_003,SUPPLIER_004,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_003,SUPPLIER_033,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2022-02-07,PRODUCT_003,SUPPLIER_053,2018,2,exact_raw_match,,8,raw_explicit,0,,0,2022-02-07,
2023-02-14,PRODUCT_001,SUPPLIER_019,2019,2,exact_raw_match,,4,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_001,SUPPLIER_050,2019,2,exact_raw_match,,4,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_001,SUPPLIER_020,2019,2,exact_raw_match,,4,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_001,SUPPLIER_001,2019,2,no_raw_source,same_date_product_other_provider_only,4,missing,0,,0,2023-02-14,same_date_product_other_provider_only
2023-02-14,PRODUCT_001,SUPPLIER_003,2019,2,exact_raw_match,,4,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_001,SUPPLIER_033,2019,2,exact_raw_match,,4,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_001,SUPPLIER_054,2019,2,exact_raw_match,,4,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_001,SUPPLIER_009,2019,2,exact_raw_match,,4,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_001,SUPPLIER_035,2019,2,exact_raw_match,,4,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_001,SUPPLIER_004,2019,2,exact_raw_match,,4,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_001,SUPPLIER_058,2019,2,exact_raw_match,,4,raw_explicit,0,,0,2023-02-14,
2024-02-21,PRODUCT_003,SUPPLIER_010,2020,2,exact_raw_match,,8,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_003,SUPPLIER_020,2020,2,exact_raw_match,,8,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_003,SUPPLIER_019,2020,2,exact_raw_match,,8,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_003,SUPPLIER_054,2020,2,exact_raw_match,,8,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_003,SUPPLIER_009,2020,2,exact_raw_match,,8,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_003,SUPPLIER_033,2020,2,exact_raw_match,,8,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_003,SUPPLIER_058,2020,2,exact_raw_match,,8,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_003,SUPPLIER_024,2020,2,exact_raw_match,,8,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_003,SUPPLIER_050,2020,2,exact_raw_match,,8,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_003,SUPPLIER_035,2020,2,exact_raw_match,,8,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_003,SUPPLIER_004,2020,2,exact_raw_match,,8,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_003,SUPPLIER_003,2020,2,exact_raw_match,,8,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_003,SUPPLIER_039,2020,2,no_raw_source,same_date_product_other_provider_only,8,missing,0,,0,2024-02-21,same_date_product_other_provider_only
2025-02-24,PRODUCT_002,SUPPLIER_021,2021,2,exact_raw_match,,13,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_002,SUPPLIER_010,2021,2,exact_raw_match,,13,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_002,SUPPLIER_035,2021,2,exact_raw_match,,13,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_002,SUPPLIER_019,2021,2,exact_raw_match,,13,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_002,SUPPLIER_020,2021,2,exact_raw_match,,13,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_002,SUPPLIER_041,2021,2,exact_raw_match,,13,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_002,SUPPLIER_016,2021,2,exact_raw_match,,13,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_002,SUPPLIER_009,2021,2,exact_raw_match,,13,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_002,SUPPLIER_054,2021,2,exact_raw_match,,13,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_002,SUPPLIER_050,2021,2,exact_raw_match,,13,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_002,SUPPLIER_059,2021,2,exact_raw_match,,13,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_002,SUPPLIER_003,2021,2,exact_raw_match,,13,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_002,SUPPLIER_051,2021,2,no_raw_source,same_date_product_other_provider_only,13,missing,0,,0,2025-02-24,same_date_product_other_provider_only
2025-02-24,PRODUCT_001,SUPPLIER_021,2021,2,exact_raw_match,,4,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_001,SUPPLIER_010,2021,2,exact_raw_match,,4,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_001,SUPPLIER_035,2021,2,exact_raw_match,,4,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_001,SUPPLIER_020,2021,2,exact_raw_match,,4,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_001,SUPPLIER_019,2021,2,exact_raw_match,,4,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_001,SUPPLIER_009,2021,2,exact_raw_match,,4,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_001,SUPPLIER_041,2021,2,exact_raw_match,,4,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_001,SUPPLIER_054,2021,2,exact_raw_match,,4,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_001,SUPPLIER_016,2021,2,exact_raw_match,,4,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_001,SUPPLIER_050,2021,2,exact_raw_match,,4,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_001,SUPPLIER_051,2021,2,no_raw_source,same_date_product_other_provider_only,4,missing,0,,0,2025-02-24,same_date_product_other_provider_only
2025-02-24,PRODUCT_001,SUPPLIER_059,2021,2,exact_raw_match,,4,raw_explicit,0,,0,2025-02-24,
2025-02-24,PRODUCT_001,SUPPLIER_003,2021,2,exact_raw_match,,4,raw_explicit,0,,0,2025-02-24,
2021-05-05,PRODUCT_002,SUPPLIER_003,2017,5,exact_raw_match,,10,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_002,SUPPLIER_020,2017,5,exact_raw_match,,10,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_002,SUPPLIER_009,2017,5,exact_raw_match,,10,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_002,SUPPLIER_061,2017,5,no_raw_source,same_date_product_other_provider_only,10,missing,0,,0,2021-05-05,same_date_product_other_provider_only
2021-05-05,PRODUCT_002,SUPPLIER_054,2017,5,exact_raw_match,,10,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_002,SUPPLIER_023,2017,5,no_raw_source,same_date_product_other_provider_only,10,missing,0,,0,2021-05-05,same_date_product_other_provider_only
2021-05-05,PRODUCT_002,SUPPLIER_013,2017,5,exact_raw_match,,10,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_002,SUPPLIER_042,2017,5,no_raw_source,same_date_product_other_provider_only,10,missing,0,,0,2021-05-05,same_date_product_other_provider_only
2021-05-05,PRODUCT_002,SUPPLIER_004,2017,5,exact_raw_match,,10,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_002,SUPPLIER_049,2017,5,exact_raw_match,,10,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_002,SUPPLIER_053,2017,5,exact_raw_match,,10,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_002,SUPPLIER_050,2017,5,exact_raw_match,,10,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_003,SUPPLIER_003,2017,5,exact_raw_match,,4,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_003,SUPPLIER_020,2017,5,exact_raw_match,,4,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_003,SUPPLIER_061,2017,5,no_raw_source,same_date_product_other_provider_only,4,missing,0,,0,2021-05-05,same_date_product_other_provider_only
2021-05-05,PRODUCT_003,SUPPLIER_054,2017,5,exact_raw_match,,4,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_003,SUPPLIER_050,2017,5,exact_raw_match,,4,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_003,SUPPLIER_004,2017,5,exact_raw_match,,4,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_003,SUPPLIER_013,2017,5,exact_raw_match,,4,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_003,SUPPLIER_009,2017,5,exact_raw_match,,4,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_003,SUPPLIER_023,2017,5,no_raw_source,same_date_product_other_provider_only,4,missing,0,,0,2021-05-05,same_date_product_other_provider_only
2021-05-05,PRODUCT_003,SUPPLIER_042,2017,5,no_raw_source,same_date_product_other_provider_only,4,missing,0,,0,2021-05-05,same_date_product_other_provider_only
2021-05-05,PRODUCT_003,SUPPLIER_049,2017,5,exact_raw_match,,4,raw_explicit,0,,0,2021-05-05,
2021-05-05,PRODUCT_003,SUPPLIER_053,2017,5,exact_raw_match,,4,raw_explicit,0,,0,2021-05-05,
2023-02-14,PRODUCT_002,SUPPLIER_009,2019,2,exact_raw_match,,6,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_002,SUPPLIER_019,2019,2,exact_raw_match,,6,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_002,SUPPLIER_054,2019,2,exact_raw_match,,6,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_002,SUPPLIER_003,2019,2,exact_raw_match,,6,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_002,SUPPLIER_033,2019,2,exact_raw_match,,6,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_002,SUPPLIER_050,2019,2,exact_raw_match,,6,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_002,SUPPLIER_035,2019,2,exact_raw_match,,6,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_002,SUPPLIER_020,2019,2,exact_raw_match,,6,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_002,SUPPLIER_058,2019,2,exact_raw_match,,6,raw_explicit,0,,0,2023-02-14,
2023-02-14,PRODUCT_002,SUPPLIER_001,2019,2,no_raw_source,same_date_product_other_provider_only,6,missing,0,,0,2023-02-14,same_date_product_other_provider_only
2023-02-14,PRODUCT_002,SUPPLIER_004,2019,2,exact_raw_match,,6,raw_explicit,0,,0,2023-02-14,
2024-02-21,PRODUCT_002,SUPPLIER_010,2020,2,exact_raw_match,,6,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_002,SUPPLIER_039,2020,2,no_raw_source,same_date_product_other_provider_only,6,missing,0,,0,2024-02-21,same_date_product_other_provider_only
2024-02-21,PRODUCT_002,SUPPLIER_020,2020,2,exact_raw_match,,6,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_002,SUPPLIER_009,2020,2,exact_raw_match,,6,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_002,SUPPLIER_019,2020,2,exact_raw_match,,6,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_002,SUPPLIER_033,2020,2,exact_raw_match,,6,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_002,SUPPLIER_054,2020,2,exact_raw_match,,6,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_002,SUPPLIER_004,2020,2,exact_raw_match,,6,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_002,SUPPLIER_050,2020,2,exact_raw_match,,6,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_002,SUPPLIER_024,2020,2,exact_raw_match,,6,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_002,SUPPLIER_058,2020,2,exact_raw_match,,6,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_002,SUPPLIER_035,2020,2,exact_raw_match,,6,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_002,SUPPLIER_003,2020,2,exact_raw_match,,6,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_001,SUPPLIER_010,2020,2,exact_raw_match,,2,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_001,SUPPLIER_039,2020,2,no_raw_source,same_date_product_other_provider_only,2,missing,0,,0,2024-02-21,same_date_product_other_provider_only
2024-02-21,PRODUCT_001,SUPPLIER_020,2020,2,exact_raw_match,,2,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_001,SUPPLIER_009,2020,2,exact_raw_match,,2,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_001,SUPPLIER_019,2020,2,exact_raw_match,,2,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_001,SUPPLIER_058,2020,2,exact_raw_match,,2,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_001,SUPPLIER_054,2020,2,exact_raw_match,,2,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_001,SUPPLIER_050,2020,2,exact_raw_match,,2,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_001,SUPPLIER_035,2020,2,exact_raw_match,,2,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_001,SUPPLIER_033,2020,2,exact_raw_match,,2,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_001,SUPPLIER_004,2020,2,exact_raw_match,,2,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_001,SUPPLIER_024,2020,2,exact_raw_match,,2,raw_explicit,0,,0,2024-02-21,
2024-02-21,PRODUCT_001,SUPPLIER_003,2020,2,exact_raw_match,,2,raw_explicit,0,,0,2024-02-21,
2028-02-09,PRODUCT_002,SUPPLIER_039,2024,2,exact_raw_match,,8,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_002,SUPPLIER_007,2024,2,exact_raw_match,,8,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_002,SUPPLIER_020,2024,2,exact_raw_match,,8,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_002,SUPPLIER_058,2024,2,exact_raw_match,,8,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_002,SUPPLIER_019,2024,2,exact_raw_match,,8,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_002,SUPPLIER_050,2024,2,exact_raw_match,,8,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_002,SUPPLIER_054,2024,2,exact_raw_match,,8,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_002,SUPPLIER_009,2024,2,exact_raw_match,,8,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_002,SUPPLIER_035,2024,2,exact_raw_match,,8,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_002,SUPPLIER_041,2024,2,exact_raw_match,,8,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_001,SUPPLIER_007,2024,2,exact_raw_match,,3,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_001,SUPPLIER_039,2024,2,exact_raw_match,,3,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_001,SUPPLIER_020,2024,2,exact_raw_match,,3,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_001,SUPPLIER_058,2024,2,exact_raw_match,,3,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_001,SUPPLIER_019,2024,2,exact_raw_match,,3,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_001,SUPPLIER_050,2024,2,exact_raw_match,,3,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_001,SUPPLIER_009,2024,2,exact_raw_match,,3,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_001,SUPPLIER_041,2024,2,exact_raw_match,,3,raw_explicit,0,,0,2028-02-09,
2028-02-09,PRODUCT_001,SUPPLIER_035,2024,2,exact_raw_match,,3,raw_explicit,0,,0,2028-02-09,
