fecha_compra,albaran_id,linea_id,producto_canonico,terminal_canonico,proveedor_canonico,litros,terminales_cubiertos,feature_oferta_disponible,dia_semana,mes,fin_mes,blocked_by_rule,block_reason,proveedor_elegido,source_file,source_transform_run_id,marts_run_id,marts_ts_utc,coste_min_dia_proveedor,rank_coste_dia_producto,precio_unitario_idx,importe_total_idx,coste_min_dia_proveedor_idx,rank_coste_dia_producto_idx
2024-02-16,DOC_0046_005,LINE_0046_005,PRODUCT_A,TERM_010,SUPPLIER_03,38355,6.0,1,4,2,0,0,,SUPPLIER_03,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.82439,2.0,1.080473,7.529667,1.080473,2.0
2024-02-16,DOC_0046_006,LINE_0046_006,PRODUCT_C,TERM_010,SUPPLIER_01,27268,8.0,1,4,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.841,1.0,1.102242,5.460977,1.102242,1.0
2024-02-16,DOC_0046_007,LINE_0046_007,PRODUCT_C,TERM_006,SUPPLIER_01,12221,8.0,1,4,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84616,1.0,1.109005,2.462523,1.109005,1.0
2024-02-17,DOC_0047_000,LINE_0047_000,PRODUCT_B,TERM_001,SUPPLIER_03,44982,8.0,1,5,2,0,0,,SUPPLIER_03,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84395,1.0,1.106109,9.040168,1.106109,1.0
2024-02-17,DOC_0047_001,LINE_0047_001,PRODUCT_D,TERM_006,SUPPLIER_03,16155,7.0,1,5,2,0,0,,SUPPLIER_03,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85105,1.0,1.115414,3.274032,1.115414,1.0
2024-02-17,DOC_0047_002,LINE_0047_002,PRODUCT_B,TERM_001,SUPPLIER_01,29402,8.0,1,5,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.82619,1.0,1.082832,5.78466,1.082832,1.0
2024-02-17,DOC_0047_003,LINE_0047_003,PRODUCT_A,TERM_003,SUPPLIER_03,15028,7.0,1,5,2,0,0,,SUPPLIER_03,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.8042,1.0,1.054011,2.877971,1.054011,1.0
2024-02-17,DOC_0047_004,LINE_0047_004,PRODUCT_A,TERM_006,SUPPLIER_01,39384,5.0,1,5,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.80847,1.0,1.059608,7.582366,1.059608,1.0
2024-02-17,DOC_0047_005,LINE_0047_005,PRODUCT_A,TERM_002,SUPPLIER_02,25677,4.0,1,5,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.80998,1.0,1.061587,4.952673,1.061587,1.0
2024-02-17,DOC_0047_006,LINE_0047_006,PRODUCT_D,TERM_004,SUPPLIER_03,22342,5.0,1,5,2,0,0,,SUPPLIER_03,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84206,2.0,1.103632,4.480082,1.103632,2.0
2024-02-18,DOC_0048_000,LINE_0048_000,PRODUCT_D,TERM_003,SUPPLIER_04,41358,5.0,1,6,2,0,0,,SUPPLIER_04,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.8412,1.0,1.102505,8.284758,1.102505,1.0
2024-02-18,DOC_0048_001,LINE_0048_001,PRODUCT_D,TERM_004,SUPPLIER_01,11646,5.0,1,6,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.83397,1.0,1.093029,2.312853,1.093029,1.0
2024-02-18,DOC_0048_002,LINE_0048_002,PRODUCT_B,TERM_006,SUPPLIER_02,42350,4.0,1,6,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.83852,1.0,1.098992,8.456445,1.098992,1.0
2024-02-18,DOC_0048_003,LINE_0048_003,PRODUCT_A,TERM_003,SUPPLIER_05,5424,7.0,1,6,2,0,0,,SUPPLIER_05,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.83619,2.0,1.095938,1.080053,1.095938,2.0
2024-02-18,DOC_0048_004,LINE_0048_004,PRODUCT_B,TERM_007,SUPPLIER_01,29815,6.0,1,6,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.83672,1.0,1.096633,5.940678,1.096633,1.0
2024-02-18,DOC_0048_005,LINE_0048_005,PRODUCT_B,TERM_002,SUPPLIER_02,19599,3.0,1,6,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84054,1.0,1.10164,3.922954,1.10164,1.0
2024-02-19,DOC_0049_000,LINE_0049_000,PRODUCT_B,TERM_009,SUPPLIER_01,42552,6.0,1,0,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.82838,1.0,1.085702,8.394033,1.085702,1.0
2024-02-19,DOC_0049_001,LINE_0049_001,PRODUCT_A,TERM_007,SUPPLIER_02,34822,4.0,1,0,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.80828,1.0,1.059359,6.702497,1.059359,1.0
2024-02-19,DOC_0049_002,LINE_0049_002,PRODUCT_A,TERM_003,SUPPLIER_01,35751,8.0,1,0,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.81275,1.0,1.065217,6.919366,1.065217,1.0
2024-02-19,DOC_0049_003,LINE_0049_003,PRODUCT_A,TERM_004,SUPPLIER_01,34420,3.0,1,0,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.81614,1.0,1.06966,6.689545,1.06966,1.0
2024-02-19,DOC_0049_004,LINE_0049_004,PRODUCT_B,TERM_006,SUPPLIER_02,43325,4.0,1,0,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.83717,1.0,1.097223,8.637206,1.097223,1.0
2024-02-19,DOC_0049_005,LINE_0049_005,PRODUCT_C,TERM_009,SUPPLIER_01,35775,4.0,1,0,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85339,1.0,1.118481,7.270232,1.118481,1.0
2024-02-19,DOC_0049_006,LINE_0049_006,PRODUCT_D,TERM_008,SUPPLIER_02,21915,5.0,1,0,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.86013,1.0,1.127315,4.488762,1.127315,1.0
2024-02-19,DOC_0049_007,LINE_0049_007,PRODUCT_D,TERM_002,SUPPLIER_03,7659,3.0,1,0,2,0,0,,SUPPLIER_03,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84859,1.0,1.11219,1.547715,1.11219,1.0
2024-02-20,DOC_0050_000,LINE_0050_000,PRODUCT_B,TERM_006,SUPPLIER_01,10031,3.0,1,1,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.81952,1.0,1.07409,1.957605,1.07409,1.0
2024-02-20,DOC_0050_001,LINE_0050_001,PRODUCT_A,TERM_006,SUPPLIER_01,20983,5.0,1,1,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.81555,1.0,1.068887,4.07511,1.068887,1.0
2024-02-20,DOC_0050_002,LINE_0050_002,PRODUCT_D,TERM_008,SUPPLIER_01,22345,7.0,1,1,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.83209,1.0,1.090565,4.427634,1.090565,1.0
2024-02-20,DOC_0050_003,LINE_0050_003,PRODUCT_D,TERM_002,SUPPLIER_01,30571,6.0,1,1,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84259,1.0,1.104326,6.134046,1.104326,1.0
2024-02-20,DOC_0050_004,LINE_0050_004,PRODUCT_D,TERM_003,SUPPLIER_01,14233,6.0,1,1,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85226,2.0,1.117,2.888615,1.117,2.0
2024-02-21,DOC_0051_000,LINE_0051_000,PRODUCT_B,TERM_010,SUPPLIER_04,12984,3.0,1,2,2,0,0,,SUPPLIER_04,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85806,2.0,1.124602,2.65306,1.124602,2.0
2024-02-21,DOC_0051_001,LINE_0051_001,PRODUCT_A,TERM_007,SUPPLIER_02,37126,3.0,1,2,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.81937,1.0,1.073893,7.244013,1.073893,1.0
2024-02-21,DOC_0051_002,LINE_0051_002,PRODUCT_B,TERM_002,SUPPLIER_01,32596,3.0,1,2,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.832,1.0,1.090447,6.458158,1.090447,1.0
2024-02-21,DOC_0051_003,LINE_0051_003,PRODUCT_D,TERM_002,SUPPLIER_01,33893,4.0,1,2,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85156,2.0,1.116083,6.872998,1.116083,2.0
2024-02-22,DOC_0052_000,LINE_0052_000,PRODUCT_D,TERM_010,SUPPLIER_02,35714,4.0,1,3,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84768,1.0,1.110998,7.209272,1.110998,1.0
2024-02-22,DOC_0052_001,LINE_0052_001,PRODUCT_C,TERM_010,SUPPLIER_01,27222,3.0,1,3,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85734,1.0,1.123658,5.557688,1.123658,1.0
2024-02-22,DOC_0052_002,LINE_0052_002,PRODUCT_D,TERM_006,SUPPLIER_01,37568,3.0,1,3,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84497,1.0,1.107446,7.559279,1.107446,1.0
2024-02-22,DOC_0052_003,LINE_0052_003,PRODUCT_A,TERM_005,SUPPLIER_01,44465,8.0,1,3,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.81936,1.0,1.07388,8.67589,1.07388,1.0
2024-02-22,DOC_0052_004,LINE_0052_004,PRODUCT_B,TERM_003,SUPPLIER_02,41631,6.0,1,3,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.82709,1.0,1.084012,8.199561,1.084012,1.0
2024-02-22,DOC_0052_005,LINE_0052_005,PRODUCT_B,TERM_006,SUPPLIER_01,26094,7.0,1,3,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.82008,1.0,1.074824,5.095866,1.074824,1.0
2024-02-22,DOC_0052_006,LINE_0052_006,PRODUCT_A,TERM_010,SUPPLIER_01,33985,4.0,1,3,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.82061,1.0,1.075519,6.641178,1.075519,1.0
2024-02-23,DOC_0053_000,LINE_0053_000,PRODUCT_D,TERM_006,SUPPLIER_02,23187,3.0,1,4,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85277,1.0,1.117669,4.708662,1.117669,1.0
2024-02-23,DOC_0053_001,LINE_0053_001,PRODUCT_C,TERM_010,SUPPLIER_05,42268,6.0,1,4,2,0,0,,SUPPLIER_05,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.87604,2.0,1.148167,8.817728,1.148167,2.0
2024-02-23,DOC_0053_002,LINE_0053_002,PRODUCT_A,TERM_007,SUPPLIER_01,15639,4.0,1,4,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.82235,1.0,1.077799,3.062574,1.077799,1.0
2024-02-23,DOC_0053_003,LINE_0053_003,PRODUCT_B,TERM_002,SUPPLIER_02,33775,8.0,1,4,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.83581,1.0,1.09544,6.722393,1.09544,1.0
2024-02-23,DOC_0053_004,LINE_0053_004,PRODUCT_B,TERM_001,SUPPLIER_03,40361,4.0,1,4,2,0,0,,SUPPLIER_03,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84481,1.0,1.107236,8.119738,1.107236,1.0
2024-02-23,DOC_0053_005,LINE_0053_005,PRODUCT_C,TERM_005,SUPPLIER_01,10226,7.0,1,4,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85729,1.0,1.123593,2.087636,1.123593,1.0
2024-02-23,DOC_0053_006,LINE_0053_006,PRODUCT_C,TERM_001,SUPPLIER_01,14114,7.0,1,4,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85411,1.0,1.119425,2.870681,1.119425,1.0
2024-02-24,DOC_0054_000,LINE_0054_000,PRODUCT_B,TERM_001,SUPPLIER_02,22718,3.0,1,5,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.83512,1.0,1.094536,4.517936,1.094536,1.0
2024-02-24,DOC_0054_001,LINE_0054_001,PRODUCT_B,TERM_008,SUPPLIER_02,12542,7.0,1,5,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.8422,2.0,1.103815,2.515376,1.103815,2.0
2024-02-24,DOC_0054_002,LINE_0054_002,PRODUCT_A,TERM_010,SUPPLIER_03,19420,6.0,1,5,2,0,0,,SUPPLIER_03,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.8153,1.0,1.068559,3.770403,1.068559,1.0
2024-02-24,DOC_0054_003,LINE_0054_003,PRODUCT_B,TERM_004,SUPPLIER_02,30964,8.0,1,5,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84355,1.0,1.105585,6.219978,1.105585,1.0
2024-02-24,DOC_0054_004,LINE_0054_004,PRODUCT_B,TERM_008,SUPPLIER_01,7479,4.0,1,5,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.8318,1.0,1.090185,1.481437,1.090185,1.0
2024-02-24,DOC_0054_005,LINE_0054_005,PRODUCT_D,TERM_005,SUPPLIER_01,25849,3.0,1,5,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84777,1.0,1.111115,5.218466,1.111115,1.0
2024-02-24,DOC_0054_006,LINE_0054_006,PRODUCT_A,TERM_003,SUPPLIER_02,26193,6.0,1,5,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.8229,1.0,1.07852,5.132788,1.07852,1.0
2024-02-24,DOC_0054_007,LINE_0054_007,PRODUCT_A,TERM_008,SUPPLIER_01,22363,8.0,1,5,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.81186,2.0,1.064051,4.323469,1.064051,2.0
2024-02-25,DOC_0055_000,LINE_0055_000,PRODUCT_A,TERM_006,SUPPLIER_02,8941,5.0,1,6,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.81765,1.0,1.071639,1.740903,1.071639,1.0
2024-02-25,DOC_0055_001,LINE_0055_001,PRODUCT_B,TERM_001,SUPPLIER_01,38021,4.0,1,6,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.83042,1.0,1.088376,7.518694,1.088376,1.0
2024-02-25,DOC_0055_002,LINE_0055_002,PRODUCT_D,TERM_005,SUPPLIER_01,14327,7.0,1,6,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84924,1.0,1.113042,2.897388,1.113042,1.0
2024-02-25,DOC_0055_003,LINE_0055_003,PRODUCT_D,TERM_003,SUPPLIER_02,32258,8.0,1,6,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85564,1.0,1.12143,6.572788,1.12143,1.0
2024-02-25,DOC_0055_004,LINE_0055_004,PRODUCT_B,TERM_008,SUPPLIER_04,32832,7.0,1,6,2,0,0,,SUPPLIER_04,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84376,1.0,1.10586,6.596861,1.10586,1.0
2024-02-25,DOC_0055_005,LINE_0055_005,PRODUCT_D,TERM_004,SUPPLIER_01,42426,5.0,1,6,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84614,1.0,1.108979,8.548608,1.108979,1.0
2024-02-25,DOC_0055_006,LINE_0055_006,PRODUCT_A,TERM_004,SUPPLIER_01,22441,3.0,1,6,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.81389,1.0,1.066711,4.349397,1.066711,1.0
2024-02-25,DOC_0055_007,LINE_0055_007,PRODUCT_C,TERM_009,SUPPLIER_01,18384,5.0,1,6,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85507,1.0,1.120683,3.74337,1.120683,1.0
2024-02-26,DOC_0056_000,LINE_0056_000,PRODUCT_C,TERM_002,SUPPLIER_05,12998,6.0,1,0,2,0,0,,SUPPLIER_05,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.86538,1.0,1.134196,2.678579,1.134196,1.0
2024-02-26,DOC_0056_001,LINE_0056_001,PRODUCT_B,TERM_009,SUPPLIER_01,37803,5.0,1,0,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.8315,1.0,1.089791,7.485305,1.089791,1.0
2024-02-26,DOC_0056_002,LINE_0056_002,PRODUCT_B,TERM_010,SUPPLIER_01,23950,7.0,1,0,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.83893,1.0,1.099529,4.784672,1.099529,1.0
2024-02-26,DOC_0056_003,LINE_0056_003,PRODUCT_D,TERM_008,SUPPLIER_03,18727,7.0,1,0,2,0,0,,SUPPLIER_03,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85265,2.0,1.117511,3.80242,1.117511,2.0
2024-02-27,DOC_0057_000,LINE_0057_000,PRODUCT_A,TERM_002,SUPPLIER_01,42711,6.0,1,1,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.82305,1.0,1.078717,8.371186,1.078717,1.0
2024-02-27,DOC_0057_001,LINE_0057_001,PRODUCT_D,TERM_010,SUPPLIER_06,44815,8.0,1,1,2,0,0,,SUPPLIER_06,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.86876,1.0,1.138626,9.271377,1.138626,1.0
2024-02-27,DOC_0057_002,LINE_0057_002,PRODUCT_D,TERM_002,SUPPLIER_01,13228,6.0,1,1,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84832,2.0,1.111836,2.672237,1.111836,2.0
2024-02-27,DOC_0057_003,LINE_0057_003,PRODUCT_B,TERM_008,SUPPLIER_01,20690,7.0,1,1,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.83267,1.0,1.091325,4.102555,1.091325,1.0
2024-02-28,DOC_0058_000,LINE_0058_000,PRODUCT_D,TERM_008,SUPPLIER_02,14837,6.0,1,2,2,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85613,1.0,1.122072,3.024871,1.122072,1.0
2024-02-28,DOC_0058_001,LINE_0058_001,PRODUCT_D,TERM_005,SUPPLIER_01,20623,8.0,1,2,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84644,1.0,1.109372,4.156894,1.109372,1.0
2024-02-28,DOC_0058_002,LINE_0058_002,PRODUCT_D,TERM_006,SUPPLIER_01,18612,6.0,1,2,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85503,1.0,1.120631,3.789618,1.120631,1.0
2024-02-28,DOC_0058_003,LINE_0058_003,PRODUCT_B,TERM_006,SUPPLIER_01,11733,7.0,1,2,2,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84954,2.0,1.113435,2.373634,1.113435,2.0
2024-02-29,DOC_0059_000,LINE_0059_000,PRODUCT_C,TERM_010,SUPPLIER_01,30808,6.0,1,3,2,1,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.859,1.0,1.125834,6.301989,1.125834,1.0
2024-02-29,DOC_0059_001,LINE_0059_001,PRODUCT_A,TERM_002,SUPPLIER_01,24453,7.0,1,3,2,1,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.82404,1.0,1.080014,4.798455,1.080014,1.0
2024-02-29,DOC_0059_002,LINE_0059_002,PRODUCT_C,TERM_010,SUPPLIER_01,11870,3.0,1,3,2,1,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85812,1.0,1.124681,2.425602,1.124681,1.0
2024-02-29,DOC_0059_003,LINE_0059_003,PRODUCT_C,TERM_009,SUPPLIER_01,15360,7.0,1,3,2,1,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84904,1.0,1.11278,3.105562,1.11278,1.0
2024-03-01,DOC_0060_000,LINE_0060_000,PRODUCT_A,TERM_008,SUPPLIER_01,22907,5.0,1,4,3,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.82362,1.0,1.079464,4.492789,1.079464,1.0
2024-03-01,DOC_0060_001,LINE_0060_001,PRODUCT_C,TERM_005,SUPPLIER_02,26255,8.0,1,4,3,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84897,1.0,1.112688,5.307933,1.112688,1.0
2024-03-01,DOC_0060_002,LINE_0060_002,PRODUCT_B,TERM_004,SUPPLIER_01,21576,3.0,1,4,3,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84547,1.0,1.108101,4.344003,1.108101,1.0
2024-03-01,DOC_0060_003,LINE_0060_003,PRODUCT_B,TERM_002,SUPPLIER_01,31188,4.0,1,4,3,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.83793,1.0,1.098219,6.223236,1.098219,1.0
2024-03-01,DOC_0060_004,LINE_0060_004,PRODUCT_C,TERM_008,SUPPLIER_01,28680,5.0,1,4,3,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.85862,1.0,1.125336,5.864097,1.125336,1.0
2024-03-01,DOC_0060_005,LINE_0060_005,PRODUCT_A,TERM_010,SUPPLIER_01,16807,8.0,1,4,3,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.80612,1.0,1.056528,3.226346,1.056528,1.0
2024-03-01,DOC_0060_006,LINE_0060_006,PRODUCT_C,TERM_006,SUPPLIER_01,42379,4.0,1,4,3,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.84847,1.0,1.112033,8.562651,1.112033,1.0
2024-03-01,DOC_0060_007,LINE_0060_007,PRODUCT_A,TERM_005,SUPPLIER_02,20176,6.0,1,4,3,0,0,,SUPPLIER_02,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.82012,1.0,1.074876,3.940338,1.074876,1.0
2024-03-02,DOC_0061_000,LINE_0061_000,PRODUCT_B,TERM_001,SUPPLIER_01,34666,6.0,1,5,3,0,0,,SUPPLIER_01,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.83832,1.0,1.09873,6.920454,1.09873,1.0
2024-03-02,DOC_0061_001,LINE_0061_001,PRODUCT_A,TERM_001,SUPPLIER_03,21825,5.0,1,5,3,0,0,,SUPPLIER_03,synthetic_source.csv,SYNTH_0042,SYNTH_0042,2026-03-02T07:54:05.680683+00:00,0.82872,1.0,1.086148,4.307081,1.086148,1.0
