event_id,fecha_evento,albaran_id,linea_id,producto_canonico,terminal_compra,proveedor_elegido_real,proveedor_candidato,coste_min_dia_proveedor,rank_coste_dia_producto,terminales_cubiertos,observaciones_oferta,candidatos_evento_count,coste_min_evento,coste_max_evento,spread_coste_evento,delta_vs_min_evento,ratio_vs_min_evento,litros_evento,precio_unitario_evento,importe_total_evento,dia_semana,mes,fin_mes,blocked_by_rule_candidate,block_reason_candidate,target_elegido,v2_run_id,v2_ts_utc
EVT_0049_006,2024-02-19,DOC_0049_006,LINE_0049_006,PRODUCT_D,TERM_008,SUPPLIER_02,SUPPLIER_10,0.88247,5,4,5,7,0.86013,0.89481,0.03468,0.02234,0.025973,21915,0.86013,18849.75,0,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0049_006,2024-02-19,DOC_0049_006,LINE_0049_006,PRODUCT_D,TERM_008,SUPPLIER_02,SUPPLIER_08,0.88899,6,5,10,7,0.86013,0.89481,0.03468,0.02886,0.033553,21915,0.86013,18849.75,0,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0049_006,2024-02-19,DOC_0049_006,LINE_0049_006,PRODUCT_D,TERM_008,SUPPLIER_02,SUPPLIER_09,0.89481,7,8,4,7,0.86013,0.89481,0.03468,0.03468,0.040319,21915,0.86013,18849.75,0,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0049_007,2024-02-19,DOC_0049_007,LINE_0049_007,PRODUCT_D,TERM_002,SUPPLIER_03,SUPPLIER_03,0.84859,1,3,7,6,0.84859,0.88906,0.04047,0.0,0.0,7659,0.84859,6499.35,0,2,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0049_007,2024-02-19,DOC_0049_007,LINE_0049_007,PRODUCT_D,TERM_002,SUPPLIER_03,SUPPLIER_04,0.85361,2,7,11,6,0.84859,0.88906,0.04047,0.00502,0.005916,7659,0.84859,6499.35,0,2,0,1,RULE_BLOCK_GENERIC,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0049_007,2024-02-19,DOC_0049_007,LINE_0049_007,PRODUCT_D,TERM_002,SUPPLIER_03,SUPPLIER_02,0.86447,3,4,10,6,0.84859,0.88906,0.04047,0.01588,0.018713,7659,0.84859,6499.35,0,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0049_007,2024-02-19,DOC_0049_007,LINE_0049_007,PRODUCT_D,TERM_002,SUPPLIER_03,SUPPLIER_07,0.8663,4,7,11,6,0.84859,0.88906,0.04047,0.01771,0.02087,7659,0.84859,6499.35,0,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0049_007,2024-02-19,DOC_0049_007,LINE_0049_007,PRODUCT_D,TERM_002,SUPPLIER_03,SUPPLIER_06,0.86715,5,4,5,6,0.84859,0.88906,0.04047,0.01856,0.021872,7659,0.84859,6499.35,0,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0049_007,2024-02-19,DOC_0049_007,LINE_0049_007,PRODUCT_D,TERM_002,SUPPLIER_03,SUPPLIER_10,0.88906,6,4,11,6,0.84859,0.88906,0.04047,0.04047,0.047691,7659,0.84859,6499.35,0,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_000,2024-02-20,DOC_0050_000,LINE_0050_000,PRODUCT_B,TERM_006,SUPPLIER_01,SUPPLIER_01,0.81952,1,3,8,6,0.81952,0.87384,0.05432,0.0,0.0,10031,0.81952,8220.61,1,2,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_000,2024-02-20,DOC_0050_000,LINE_0050_000,PRODUCT_B,TERM_006,SUPPLIER_01,SUPPLIER_02,0.8435,2,4,9,6,0.81952,0.87384,0.05432,0.02398,0.029261,10031,0.81952,8220.61,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_000,2024-02-20,DOC_0050_000,LINE_0050_000,PRODUCT_B,TERM_006,SUPPLIER_01,SUPPLIER_05,0.85963,3,3,4,6,0.81952,0.87384,0.05432,0.04011,0.048943,10031,0.81952,8220.61,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_000,2024-02-20,DOC_0050_000,LINE_0050_000,PRODUCT_B,TERM_006,SUPPLIER_01,SUPPLIER_08,0.8676,4,6,8,6,0.81952,0.87384,0.05432,0.04808,0.058668,10031,0.81952,8220.61,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_000,2024-02-20,DOC_0050_000,LINE_0050_000,PRODUCT_B,TERM_006,SUPPLIER_01,SUPPLIER_06,0.8676,5,4,9,6,0.81952,0.87384,0.05432,0.04808,0.058668,10031,0.81952,8220.61,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_000,2024-02-20,DOC_0050_000,LINE_0050_000,PRODUCT_B,TERM_006,SUPPLIER_01,SUPPLIER_09,0.87384,6,5,6,6,0.81952,0.87384,0.05432,0.05432,0.066283,10031,0.81952,8220.61,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_001,2024-02-20,DOC_0050_001,LINE_0050_001,PRODUCT_A,TERM_006,SUPPLIER_01,SUPPLIER_01,0.81555,1,5,10,10,0.81555,0.86688,0.05133,0.0,0.0,20983,0.81555,17112.69,1,2,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_001,2024-02-20,DOC_0050_001,LINE_0050_001,PRODUCT_A,TERM_006,SUPPLIER_01,SUPPLIER_03,0.81717,2,7,4,10,0.81555,0.86688,0.05133,0.00162,0.001986,20983,0.81555,17112.69,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_001,2024-02-20,DOC_0050_001,LINE_0050_001,PRODUCT_A,TERM_006,SUPPLIER_01,SUPPLIER_02,0.81806,3,3,7,10,0.81555,0.86688,0.05133,0.00251,0.003078,20983,0.81555,17112.69,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_001,2024-02-20,DOC_0050_001,LINE_0050_001,PRODUCT_A,TERM_006,SUPPLIER_01,SUPPLIER_05,0.8363,4,5,8,10,0.81555,0.86688,0.05133,0.02075,0.025443,20983,0.81555,17112.69,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_001,2024-02-20,DOC_0050_001,LINE_0050_001,PRODUCT_A,TERM_006,SUPPLIER_01,SUPPLIER_06,0.83883,5,6,6,10,0.81555,0.86688,0.05133,0.02328,0.028545,20983,0.81555,17112.69,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_001,2024-02-20,DOC_0050_001,LINE_0050_001,PRODUCT_A,TERM_006,SUPPLIER_01,SUPPLIER_04,0.85298,6,5,6,10,0.81555,0.86688,0.05133,0.03743,0.045895,20983,0.81555,17112.69,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_001,2024-02-20,DOC_0050_001,LINE_0050_001,PRODUCT_A,TERM_006,SUPPLIER_01,SUPPLIER_07,0.85377,7,4,8,10,0.81555,0.86688,0.05133,0.03822,0.046864,20983,0.81555,17112.69,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_001,2024-02-20,DOC_0050_001,LINE_0050_001,PRODUCT_A,TERM_006,SUPPLIER_01,SUPPLIER_08,0.85534,8,4,7,10,0.81555,0.86688,0.05133,0.03979,0.048789,20983,0.81555,17112.69,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_001,2024-02-20,DOC_0050_001,LINE_0050_001,PRODUCT_A,TERM_006,SUPPLIER_01,SUPPLIER_10,0.86148,9,7,7,10,0.81555,0.86688,0.05133,0.04593,0.056318,20983,0.81555,17112.69,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_001,2024-02-20,DOC_0050_001,LINE_0050_001,PRODUCT_A,TERM_006,SUPPLIER_01,SUPPLIER_09,0.86688,10,3,9,10,0.81555,0.86688,0.05133,0.05133,0.062939,20983,0.81555,17112.69,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_002,2024-02-20,DOC_0050_002,LINE_0050_002,PRODUCT_D,TERM_008,SUPPLIER_01,SUPPLIER_01,0.83209,1,7,4,10,0.83209,0.89028,0.05819,0.0,0.0,22345,0.83209,18593.05,1,2,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_002,2024-02-20,DOC_0050_002,LINE_0050_002,PRODUCT_D,TERM_008,SUPPLIER_01,SUPPLIER_02,0.84254,2,5,10,10,0.83209,0.89028,0.05819,0.01045,0.012559,22345,0.83209,18593.05,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_002,2024-02-20,DOC_0050_002,LINE_0050_002,PRODUCT_D,TERM_008,SUPPLIER_01,SUPPLIER_03,0.85785,3,3,9,10,0.83209,0.89028,0.05819,0.02576,0.030958,22345,0.83209,18593.05,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_002,2024-02-20,DOC_0050_002,LINE_0050_002,PRODUCT_D,TERM_008,SUPPLIER_01,SUPPLIER_04,0.86109,4,7,5,10,0.83209,0.89028,0.05819,0.029,0.034852,22345,0.83209,18593.05,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_002,2024-02-20,DOC_0050_002,LINE_0050_002,PRODUCT_D,TERM_008,SUPPLIER_01,SUPPLIER_05,0.87278,5,6,9,10,0.83209,0.89028,0.05819,0.04069,0.048901,22345,0.83209,18593.05,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_002,2024-02-20,DOC_0050_002,LINE_0050_002,PRODUCT_D,TERM_008,SUPPLIER_01,SUPPLIER_06,0.87649,6,6,8,10,0.83209,0.89028,0.05819,0.0444,0.05336,22345,0.83209,18593.05,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_002,2024-02-20,DOC_0050_002,LINE_0050_002,PRODUCT_D,TERM_008,SUPPLIER_01,SUPPLIER_07,0.87788,7,7,9,10,0.83209,0.89028,0.05819,0.04579,0.05503,22345,0.83209,18593.05,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_002,2024-02-20,DOC_0050_002,LINE_0050_002,PRODUCT_D,TERM_008,SUPPLIER_01,SUPPLIER_08,0.88695,8,4,4,10,0.83209,0.89028,0.05819,0.05486,0.06593,22345,0.83209,18593.05,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_002,2024-02-20,DOC_0050_002,LINE_0050_002,PRODUCT_D,TERM_008,SUPPLIER_01,SUPPLIER_10,0.88796,9,6,11,10,0.83209,0.89028,0.05819,0.05587,0.067144,22345,0.83209,18593.05,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_002,2024-02-20,DOC_0050_002,LINE_0050_002,PRODUCT_D,TERM_008,SUPPLIER_01,SUPPLIER_09,0.89028,10,6,11,10,0.83209,0.89028,0.05819,0.05819,0.069932,22345,0.83209,18593.05,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_003,2024-02-20,DOC_0050_003,LINE_0050_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_01,0.84259,1,6,9,8,0.84259,0.89146,0.04887,0.0,0.0,30571,0.84259,25758.82,1,2,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_003,2024-02-20,DOC_0050_003,LINE_0050_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_02,0.84912,2,4,8,8,0.84259,0.89146,0.04887,0.00653,0.00775,30571,0.84259,25758.82,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_003,2024-02-20,DOC_0050_003,LINE_0050_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_03,0.85569,3,4,7,8,0.84259,0.89146,0.04887,0.0131,0.015547,30571,0.84259,25758.82,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_003,2024-02-20,DOC_0050_003,LINE_0050_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_04,0.85854,4,5,8,8,0.84259,0.89146,0.04887,0.01595,0.01893,30571,0.84259,25758.82,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_003,2024-02-20,DOC_0050_003,LINE_0050_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_07,0.8636,5,7,11,8,0.84259,0.89146,0.04887,0.02101,0.024935,30571,0.84259,25758.82,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_003,2024-02-20,DOC_0050_003,LINE_0050_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_09,0.88897,6,6,10,8,0.84259,0.89146,0.04887,0.04638,0.055045,30571,0.84259,25758.82,1,2,0,1,RULE_BLOCK_GENERIC,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_003,2024-02-20,DOC_0050_003,LINE_0050_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_10,0.88959,7,6,5,8,0.84259,0.89146,0.04887,0.047,0.05578,30571,0.84259,25758.82,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_003,2024-02-20,DOC_0050_003,LINE_0050_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_08,0.89146,8,5,8,8,0.84259,0.89146,0.04887,0.04887,0.058,30571,0.84259,25758.82,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_004,2024-02-20,DOC_0050_004,LINE_0050_004,PRODUCT_D,TERM_003,SUPPLIER_01,SUPPLIER_03,0.85223,1,4,5,7,0.85223,0.90736,0.05513,0.0,0.0,14233,0.85226,12130.22,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_004,2024-02-20,DOC_0050_004,LINE_0050_004,PRODUCT_D,TERM_003,SUPPLIER_01,SUPPLIER_01,0.85226,2,6,10,7,0.85223,0.90736,0.05513,3e-05,3.5e-05,14233,0.85226,12130.22,1,2,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_004,2024-02-20,DOC_0050_004,LINE_0050_004,PRODUCT_D,TERM_003,SUPPLIER_01,SUPPLIER_04,0.85605,3,5,5,7,0.85223,0.90736,0.05513,0.00382,0.004482,14233,0.85226,12130.22,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_004,2024-02-20,DOC_0050_004,LINE_0050_004,PRODUCT_D,TERM_003,SUPPLIER_01,SUPPLIER_08,0.86699,4,7,9,7,0.85223,0.90736,0.05513,0.01476,0.017319,14233,0.85226,12130.22,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_004,2024-02-20,DOC_0050_004,LINE_0050_004,PRODUCT_D,TERM_003,SUPPLIER_01,SUPPLIER_06,0.87105,5,7,9,7,0.85223,0.90736,0.05513,0.01882,0.022083,14233,0.85226,12130.22,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_004,2024-02-20,DOC_0050_004,LINE_0050_004,PRODUCT_D,TERM_003,SUPPLIER_01,SUPPLIER_07,0.88982,6,6,9,7,0.85223,0.90736,0.05513,0.03759,0.044108,14233,0.85226,12130.22,1,2,0,1,RULE_BLOCK_GENERIC,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0050_004,2024-02-20,DOC_0050_004,LINE_0050_004,PRODUCT_D,TERM_003,SUPPLIER_01,SUPPLIER_10,0.90736,7,6,10,7,0.85223,0.90736,0.05513,0.05513,0.064689,14233,0.85226,12130.22,1,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_000,2024-02-21,DOC_0051_000,LINE_0051_000,PRODUCT_B,TERM_010,SUPPLIER_04,SUPPLIER_02,0.84496,1,7,6,7,0.84496,0.88757,0.04261,0.0,0.0,12984,0.85806,11141.05,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_000,2024-02-21,DOC_0051_000,LINE_0051_000,PRODUCT_B,TERM_010,SUPPLIER_04,SUPPLIER_04,0.85806,2,3,5,7,0.84496,0.88757,0.04261,0.0131,0.015504,12984,0.85806,11141.05,2,2,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_000,2024-02-21,DOC_0051_000,LINE_0051_000,PRODUCT_B,TERM_010,SUPPLIER_04,SUPPLIER_07,0.8704,3,4,11,7,0.84496,0.88757,0.04261,0.02544,0.030108,12984,0.85806,11141.05,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_000,2024-02-21,DOC_0051_000,LINE_0051_000,PRODUCT_B,TERM_010,SUPPLIER_04,SUPPLIER_06,0.87057,4,8,6,7,0.84496,0.88757,0.04261,0.02561,0.030309,12984,0.85806,11141.05,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_000,2024-02-21,DOC_0051_000,LINE_0051_000,PRODUCT_B,TERM_010,SUPPLIER_04,SUPPLIER_09,0.87444,5,4,11,7,0.84496,0.88757,0.04261,0.02948,0.034889,12984,0.85806,11141.05,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_000,2024-02-21,DOC_0051_000,LINE_0051_000,PRODUCT_B,TERM_010,SUPPLIER_04,SUPPLIER_08,0.88304,6,7,11,7,0.84496,0.88757,0.04261,0.03808,0.045067,12984,0.85806,11141.05,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_000,2024-02-21,DOC_0051_000,LINE_0051_000,PRODUCT_B,TERM_010,SUPPLIER_04,SUPPLIER_10,0.88757,7,4,6,7,0.84496,0.88757,0.04261,0.04261,0.050428,12984,0.85806,11141.05,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_001,2024-02-21,DOC_0051_001,LINE_0051_001,PRODUCT_A,TERM_007,SUPPLIER_02,SUPPLIER_02,0.81937,1,3,7,9,0.81937,0.86457,0.0452,0.0,0.0,37126,0.81937,30419.93,2,2,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_001,2024-02-21,DOC_0051_001,LINE_0051_001,PRODUCT_A,TERM_007,SUPPLIER_02,SUPPLIER_01,0.81941,2,8,9,9,0.81937,0.86457,0.0452,4e-05,4.9e-05,37126,0.81937,30419.93,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_001,2024-02-21,DOC_0051_001,LINE_0051_001,PRODUCT_A,TERM_007,SUPPLIER_02,SUPPLIER_03,0.82255,3,7,9,9,0.81937,0.86457,0.0452,0.00318,0.003881,37126,0.81937,30419.93,2,2,0,1,RULE_BLOCK_GENERIC,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_001,2024-02-21,DOC_0051_001,LINE_0051_001,PRODUCT_A,TERM_007,SUPPLIER_02,SUPPLIER_05,0.83444,4,5,6,9,0.81937,0.86457,0.0452,0.01507,0.018392,37126,0.81937,30419.93,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_001,2024-02-21,DOC_0051_001,LINE_0051_001,PRODUCT_A,TERM_007,SUPPLIER_02,SUPPLIER_06,0.84657,5,5,11,9,0.81937,0.86457,0.0452,0.0272,0.033196,37126,0.81937,30419.93,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_001,2024-02-21,DOC_0051_001,LINE_0051_001,PRODUCT_A,TERM_007,SUPPLIER_02,SUPPLIER_08,0.85086,6,6,9,9,0.81937,0.86457,0.0452,0.03149,0.038432,37126,0.81937,30419.93,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_001,2024-02-21,DOC_0051_001,LINE_0051_001,PRODUCT_A,TERM_007,SUPPLIER_02,SUPPLIER_07,0.85695,7,6,11,9,0.81937,0.86457,0.0452,0.03758,0.045865,37126,0.81937,30419.93,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_001,2024-02-21,DOC_0051_001,LINE_0051_001,PRODUCT_A,TERM_007,SUPPLIER_02,SUPPLIER_10,0.86267,8,3,7,9,0.81937,0.86457,0.0452,0.0433,0.052845,37126,0.81937,30419.93,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_001,2024-02-21,DOC_0051_001,LINE_0051_001,PRODUCT_A,TERM_007,SUPPLIER_02,SUPPLIER_09,0.86457,9,7,11,9,0.81937,0.86457,0.0452,0.0452,0.055164,37126,0.81937,30419.93,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_002,2024-02-21,DOC_0051_002,LINE_0051_002,PRODUCT_B,TERM_002,SUPPLIER_01,SUPPLIER_01,0.832,1,3,4,7,0.832,0.89451,0.06251,0.0,0.0,32596,0.832,27119.87,2,2,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_002,2024-02-21,DOC_0051_002,LINE_0051_002,PRODUCT_B,TERM_002,SUPPLIER_01,SUPPLIER_04,0.84819,2,6,11,7,0.832,0.89451,0.06251,0.01619,0.019459,32596,0.832,27119.87,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_002,2024-02-21,DOC_0051_002,LINE_0051_002,PRODUCT_B,TERM_002,SUPPLIER_01,SUPPLIER_05,0.84843,3,6,4,7,0.832,0.89451,0.06251,0.01643,0.019748,32596,0.832,27119.87,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_002,2024-02-21,DOC_0051_002,LINE_0051_002,PRODUCT_B,TERM_002,SUPPLIER_01,SUPPLIER_03,0.85145,4,3,10,7,0.832,0.89451,0.06251,0.01945,0.023377,32596,0.832,27119.87,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_002,2024-02-21,DOC_0051_002,LINE_0051_002,PRODUCT_B,TERM_002,SUPPLIER_01,SUPPLIER_06,0.86904,5,8,8,7,0.832,0.89451,0.06251,0.03704,0.044519,32596,0.832,27119.87,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_002,2024-02-21,DOC_0051_002,LINE_0051_002,PRODUCT_B,TERM_002,SUPPLIER_01,SUPPLIER_08,0.87208,6,7,5,7,0.832,0.89451,0.06251,0.04008,0.048173,32596,0.832,27119.87,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_002,2024-02-21,DOC_0051_002,LINE_0051_002,PRODUCT_B,TERM_002,SUPPLIER_01,SUPPLIER_10,0.89451,7,4,7,7,0.832,0.89451,0.06251,0.06251,0.075132,32596,0.832,27119.87,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_003,2024-02-21,DOC_0051_003,LINE_0051_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_02,0.84724,1,8,8,10,0.84724,0.89607,0.04883,0.0,0.0,33893,0.85156,28861.92,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_003,2024-02-21,DOC_0051_003,LINE_0051_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_01,0.85156,2,4,10,10,0.84724,0.89607,0.04883,0.00432,0.005099,33893,0.85156,28861.92,2,2,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_003,2024-02-21,DOC_0051_003,LINE_0051_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_04,0.859,3,8,7,10,0.84724,0.89607,0.04883,0.01176,0.01388,33893,0.85156,28861.92,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_003,2024-02-21,DOC_0051_003,LINE_0051_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_03,0.85968,4,3,7,10,0.84724,0.89607,0.04883,0.01244,0.014683,33893,0.85156,28861.92,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_003,2024-02-21,DOC_0051_003,LINE_0051_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_06,0.86852,5,4,7,10,0.84724,0.89607,0.04883,0.02128,0.025117,33893,0.85156,28861.92,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_003,2024-02-21,DOC_0051_003,LINE_0051_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_07,0.87846,6,4,11,10,0.84724,0.89607,0.04883,0.03122,0.036849,33893,0.85156,28861.92,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_003,2024-02-21,DOC_0051_003,LINE_0051_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_05,0.87907,7,5,10,10,0.84724,0.89607,0.04883,0.03183,0.037569,33893,0.85156,28861.92,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_003,2024-02-21,DOC_0051_003,LINE_0051_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_08,0.88557,8,5,10,10,0.84724,0.89607,0.04883,0.03833,0.045241,33893,0.85156,28861.92,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_003,2024-02-21,DOC_0051_003,LINE_0051_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_10,0.88607,9,7,4,10,0.84724,0.89607,0.04883,0.03883,0.045831,33893,0.85156,28861.92,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0051_003,2024-02-21,DOC_0051_003,LINE_0051_003,PRODUCT_D,TERM_002,SUPPLIER_01,SUPPLIER_09,0.89607,10,8,11,10,0.84724,0.89607,0.04883,0.04883,0.057634,33893,0.85156,28861.92,2,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0052_000,2024-02-22,DOC_0052_000,LINE_0052_000,PRODUCT_D,TERM_010,SUPPLIER_02,SUPPLIER_02,0.84768,1,4,10,8,0.84768,0.90615,0.05847,0.0,0.0,35714,0.84768,30274.04,3,2,0,0,,1,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
EVT_0052_000,2024-02-22,DOC_0052_000,LINE_0052_000,PRODUCT_D,TERM_010,SUPPLIER_02,SUPPLIER_01,0.85278,2,6,5,8,0.84768,0.90615,0.05847,0.0051,0.006016,35714,0.84768,30274.04,3,2,0,0,,0,SYNTH_0042,2026-03-02T07:54:05.680683+00:00
