event_id,fecha_evento,albaran_id,linea_id,producto_canonico,terminal_compra,recommended_supplier,decision_pre_policy,decision_final,decision_source,override_reason,policy_applied_event,policy_rule_id,policy_reason_event,blocked_candidates_count,run_id,ts_utc
235f499831ed4528c9012565def2325a6205d485,2028-05-10,AE 422,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
23679fb2e28009e4c1fd013aec5207e9487974f7,2029-01-31,AE 60,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2394b452cb72d8d9a5448379e9ebd20177909955,2029-02-17,AE 109,2,PRODUCT_003,TERMINAL_002,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
23a18b2a63040737e3f3d7eb6f95eb08b714bc28,2028-04-09,AE 333,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
23a24540be2c62ced849801cd1d72d6bd5b6a7d6,2029-07-04,AE 498,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
23bb36327dcbdcc0031e84d00245688a1cdade21,2028-04-02,AE 321,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
23bd18cc1a1949a5049e22586769e6cf39aa1fc6,2029-03-26,AE 181,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
23cf5ee7f170325effc917583dffbda1d572a542,2028-04-16,AE 358,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
23ebcc9513dfa5c976752afd78b3a4e2dd73ee41,2028-06-07,AE 514,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
23f48d190e9ea91825f6a1352e1ba3366b32ffb2,2029-06-20,AE 452,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
240231403b93311f299381160428276827c8b212,2029-01-08,AE 14,1,PRODUCT_005,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
242efb9aee3a2675c8a1722e455089734ff5b3ee,2029-06-23,AE 454,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
243202299f4f48884c8790ddd566c5184eb2f046,2029-06-19,AE 446,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
243911104cae09e95f1b740e78424f3e7ca7b045,2029-07-18,AE 538,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,2,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2457ff557345bac6f06eefb67d06798ce3e14bf9,2028-06-03,AE 496,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
245ca44848dd9143e05c6fba10c22017fb5b71bb,2028-04-17,AE 359,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
245f4b62ddcc87f45ad8c7f0c8589cc564b3b7c0,2029-03-04,AE 143,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
24732c20a6609718efc8102b6c4a5b3166c9c8c7,2028-05-28,ALBARAN_FOCUS,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
24a1aa33ccb0cf276eedc0f0d71140e55cb7ae5a,2028-05-16,AE 445,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
24b8d9c48c25bece660f1db0270cf266c0c2c541,2028-06-13,AE 531,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
24bae25b768e57a1e605202067b4f7f1c1bafa0a,2029-03-27,AE 189,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
24bc4a57be894d3a94a5c92a8745a5297c95c95a,2029-01-09,AE 17,2,PRODUCT_005,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2500c5753be454c2cf7240e4bd8435d8683bf5c5,2028-03-06,AE 226,3,PRODUCT_003,TERMINAL_002,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2593e40456054f6a93f8d13b2478963af085212e,2029-06-06,AE 396,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2598153492ae1e1f370e0b1803300e812c2072ea,2029-06-26,AE 468,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
25cf599934cefc40907243405936dedddee7c5ed,2028-06-14,AE 534,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
265cc7bce7c21e92fc048e9adfb1a3be40e6efed,2029-01-23,AE 46,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
266a7f4b7a6fd4c4e3eac64cfe3e581daef16861,2028-05-10,AE 423,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
269237af5bb11e4e1d366fe14fd5165676dae339,2029-07-07,AE 505,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2695e68f6292434bd55a08924800b7b0ff92c7bf,2029-01-09,AE 16,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
26be3322d7daea87d75eb3c06982fa45009eca69,2028-04-01,AE 318,2,PRODUCT_005,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
26d368cb959bde79d73c8d9a7c0c01067628d279,2029-04-11,AE 226,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
26ee817dae5057257a5f24dc96bebece8e4d9ef5,2029-01-10,AE 20,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
272a8a2ca59c64d9230dfe0b8bde66b1475a2bc4,2029-04-16,AE 241,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2750a5a1bfc5c2a18d6c83da0f19d0877c456f03,2028-03-05,AE 216,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2761dfb2112a45daf2033a18f8622029c059f574,2029-07-04,AE 499,3,PRODUCT_005,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
276b478d69edd03a5bd7c7c53aaf3dd4ee52e1df,2028-04-24,AE 377,4,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
277d678abb204d9119c32302e35aefb73a81859d,2029-01-30,AE 58,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
279840bdc379bb77f24faf13d9496d4380f6cb71,2029-07-16,AE 530,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
27a4c2f85b93006c17ff5363f9b1c11edba3d645,2028-05-07,AE 410,3,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
27ae440a5692cef6d04c398839b14dd7f89ac04f,2029-05-05,AE 293,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
27b292a1584b7cd486aaa4a11de92e5b2c645282,2029-06-05,AE 389,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
27dccc057d824c4d1bbb5532ef2e6314a8b70451,2029-01-13,AE 22,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
27f2ba9e58c3d47139b870f1b9fa40916a8f61d6,2029-06-16,AE 426,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
280652756a1501a47532cfdc8736a011b9486d68,2029-07-02,AE 490,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,2,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
282766c2f9640dd220b7e32b6a9ac71105b16658,2028-04-24,AE 380,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
282e369dda54ca9d33e6fe825e44b346a0cc3a1e,2029-05-20,AE 341,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
282ed241024be7e2fd076f962d96b0be6f4b9b66,2029-07-18,AE 537,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,2,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2858e2f909a8da7fbb9ec80f3163e10bf9ca07b9,2028-03-25,AE 298,2,PRODUCT_002,TERMINAL_002,SUPPLIER_007,SUPPLIER_007,SUPPLIER_007,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
286e9b26c6a7ab3bf292e1237d22403126704e3a,2029-04-01,AE 200,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
287d1dbbfe0c4aa8b92037df528d68b690ec66a6,2028-04-02,AE 322,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
288b77a5174aa0655f897e5d252f6db35c90cf00,2028-04-16,AE 357,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
28904d06633b6368274c934db3f1b4e24aa75928,2029-01-09,AE 16,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
28b7648cdf59bc4e683eb0851f765246c5d38101,2029-07-16,AE 528,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
28d6e62ac73b6c93c42c2f13c33bb2d677f4b7f5,2029-02-20,AE 123,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
29188f9e5e79572acce366e9ad441e0205d95fa5,2028-05-28,AE 476,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2930add04fdc92cdc10dabdf293b41b6bf9a1534,2029-06-10,AE 405,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
29316b504d07996eb4ea94f0464cff38d1dd5431,2028-04-11,AE 348,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
298099f872a035b7732b8bda902bc38a15f34290,2029-02-06,AE 78,4,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
298fa66031d578af0146ab1a4726659605c56185,2028-04-16,AE 353,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2996c2cd9858db07d878b02a56774a5eb8112c9d,2028-06-19,AE 544,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
299ef080aa008346a5f8c5a73de977e1e9ab4416,2028-05-02,AE 400,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
29d8dd8ffb9097b82c6e906336fbc4a217baad7b,2028-05-07,AE 411,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
29ed7cc19c92025d386a8cc5d36f34c2cc8b4a25,2029-06-23,AE 456,1,PRODUCT_003,TERMINAL_002,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
29f6be4cffec445fee755cdfe9e1bfea8b8ea45c,2029-04-16,AE 239,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
29f6ef8102bf6c08c7ff269a25d981a6c656ee78,2029-06-25,AE 467,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2a0a2420e1df9ef4c54982805d7717c03259fa4a,2029-04-23,AE 250,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2a0b339ec2e6f1bfb99b9c8944df99967848295c,2029-05-26,AE 353,4,PRODUCT_005,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2a133f84f67ea4f7f44225f205cb19bdf5ff75fd,2028-05-10,AE 422,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2a1430651da83a3c3112a1dbe8cead6f68794342,2028-04-30,AE 397,3,PRODUCT_003,TERMINAL_003,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2a144910895c8add5eb68665d13350267a7bf3ef,2029-03-17,AE 166,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2a1fd48545996afc8dc354f862e1b72d07783a6a,2029-04-24,AE 259,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2a72548e631e88559b107159389c29b3e5daadd3,2028-03-15,AE 263,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2a79a3cfb8eddb9537423f5c3be5433243057f81,2029-05-26,AE 352,4,PRODUCT_005,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2a7cb727a330a8be4879b2c3374ac3feb8c79195,2029-01-07,AE 7,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2a7d3f0e74db5d06a8c30beca42224ee058ef0a2,2028-02-22,AE 180,4,PRODUCT_003,TERMINAL_002,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2ab5c1f35dcaf193a316038b1a22e2e3ee3a5fe3,2029-04-24,AE 260,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2adad6c6705db39eea4992e12abcda3c1cde8056,2029-05-30,AE 367,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2b03d605d87978e2e622c9738615c3990466feb5,2028-03-05,AE 217,4,PRODUCT_002,TERMINAL_001,SUPPLIER_007,SUPPLIER_007,SUPPLIER_007,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2b0677390282951a098ca006fc6d84360adc609f,2028-02-27,AE 201,3,PRODUCT_005,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2b38e84caf419e5a0f57577c5cb09857c0c0c2a3,2029-02-19,AE 119,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2b4928eb69531aa1919940f1855ab89a9a2cf8bb,2029-06-13,AE 425,2,PRODUCT_002,TERMINAL_001,SUPPLIER_050,SUPPLIER_050,SUPPLIER_050,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2b522f86c2f433bfe34624c833de2bbb0e807e97,2029-02-18,AE 115,1,PRODUCT_002,TERMINAL_002,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2b6038693103b06b65c88b1d2c15a269e55224da,2029-03-24,AE 176,2,PRODUCT_006,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2b6389528a96c5cc7a15a9e8e722750b5ac65a3f,2029-01-31,AE 59,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2b6f86dd05dd799e67f6f01d706af34e08907682,2029-03-20,AE 171,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2b7eb21800b5d77ee9102d5879847434f10bf228,2029-03-05,AE 149,1,PRODUCT_005,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2b7ee1fd9ed45866e01f3ba34eb02ecd48cdb88b,2028-03-22,AE 294,2,PRODUCT_002,TERMINAL_001,SUPPLIER_007,SUPPLIER_007,SUPPLIER_007,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2b7f1585bc4799cb99fcc8b165820602fd1bd26f,2029-02-19,AE 121,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2babd40f07b0ac53517707c3496a14b35d4379d8,2028-05-29,AE 482,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2bb38cd41aac521444d1baf2df2ab56265649897,2029-03-12,AE 162,1,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2bd68576bd276faeb7f4bd9d7ac3f046328e8f92,2029-04-16,AE 242,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2be61716d3a568c4c591bd975e80acf4fbefcea1,2028-03-08,AE 235,2,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2befb6bbbd598ec7db9474eee0f667688b895681,2028-03-15,AE 264,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2c049bf279e6cc205ae775af396920e6dfdbb262,2028-05-29,AE 485,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2c1295fd414c2a688462fb75a35982d5bcbfd348,2028-05-06,AE 407,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2c1a0550b4376a79c60beed6dcd0fec0f7ecf728,2029-04-10,AE 222,4,PRODUCT_005,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2c445a41f4f700c6194d0456ee13396b8a1f26dd,2028-04-26,AE 385,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2c64aedf1ba8eb69500a729d81d089770db85d03,2029-07-01,AE 487,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,2,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2c655120db4b5b87bada78ca526ab976af9c7086,2029-03-06,AE 152,1,PRODUCT_002,TERMINAL_003,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2c6c6c992eb8c103f90e20798e5412f7dceac19b,2028-04-12,AE 349,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2c771b11f981dfd8940d15f177160d0544436eff,2028-05-16,AE 444,3,PRODUCT_003,TERMINAL_003,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2c8b795d9fba12d3391bf9d7abc1ff6da9f5b21f,2028-04-16,AE 352,3,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2c8c4bd56dc1d087d6ce9c94c75f8094edaf5a12,2028-05-22,AE 461,4,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2cd5ea755aab39267c6ecaf2afa112bb7070436d,2028-04-12,AE 350,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2cde53bb5cb5f1051683b0b132492c2029efdff3,2029-04-24,AE 256,3,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2cfeacb94ee432f6f1ae107f958b5c60df19dc2a,2029-04-29,AE 275,2,PRODUCT_003,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,1,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2d2cdb83098a0e7dd3d4f3abf45d43127878e4d5,2028-04-24,AE 377,1,PRODUCT_002,TERMINAL_001,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
2d35edad583b6b01ec71e3c6631d4c537463b749,2028-04-08,AE 332,1,PRODUCT_002,TERMINAL_003,SUPPLIER_009,SUPPLIER_009,SUPPLIER_009,model,,0,,,0,20260305T160209Z,2026-03-05T16:02:09.052211+00:00
